118,-1,-1,-1,-1,-1,
84,-1,-1,-1,-1,-1,
114,-1,-1,-1,-1,-1,
119,-1,-1,-1,-1,-1,
120,-1,-1,-1,-1,-1,
121,-1,-1,-1,-1,-1,
85,-1,-1,-1,-1,-1,
115,-1,-1,-1,-1,-1,
122,-1,-1,-1,-1,-1,
123,-1,-1,-1,-1,-1,
124,-1,-1,-1,-1,-1,
86,-1,-1,-1,-1,-1,
100,-1,-1,-1,-1,-1,
101,-1,-1,-1,-1,-1,
102,-1,-1,-1,-1,-1,
103,-1,-1,-1,-1,-1,
87,-1,-1,-1,-1,-1,
